asset,entry_time,exit_time,direction,entry_zscore,hours_held,funding_pnl_pct,cost_pct,net_pnl_pct,exit_reason
SOL-USDT-PERP,2022-12-31 00:00:00+00:00,2023-01-01 00:00:00+00:00,LONG,-4.878,24,0.38372,0.04,0.34372,TIMEOUT
SOL-USDT-PERP,2023-01-01 00:00:00+00:00,2023-01-01 08:00:00+00:00,LONG,-1.632,8,0.03676,0.04,-0.00324,REVERT
SOL-USDT-PERP,2023-01-02 00:00:00+00:00,2023-01-02 16:00:00+00:00,LONG,-1.617,16,0.09707,0.04,0.05707,REVERT
SOL-USDT-PERP,2023-01-03 00:00:00+00:00,2023-01-04 00:00:00+00:00,LONG,-1.614,24,1.32069,0.04,1.28069,TIMEOUT
SOL-USDT-PERP,2023-01-04 00:00:00+00:00,2023-01-05 01:00:00+00:00,LONG,-4.586,24,1.36728,0.04,1.32728,TIMEOUT
SOL-USDT-PERP,2023-01-05 01:00:00+00:00,2023-01-05 08:00:00+00:00,LONG,-1.26,7,0.05232,0.04,0.01232,REVERT
SOL-USDT-PERP,2023-01-06 00:00:00+00:00,2023-01-06 08:00:00+00:00,LONG,-1.266,8,0.04371,0.04,0.00371,REVERT
SOL-USDT-PERP,2023-02-09 08:00:00+00:00,2023-02-10 00:00:00+00:00,LONG,-2.281,16,-0.00788,0.04,-0.04788,REVERT
SOL-USDT-PERP,2023-02-12 00:00:00+00:00,2023-02-13 00:00:00+00:00,LONG,-3.976,24,0.10203,0.04,0.06203,TIMEOUT
SOL-USDT-PERP,2023-02-13 00:00:00+00:00,2023-02-13 16:00:00+00:00,LONG,-3.078,16,0.00369,0.04,-0.03631,REVERT
SOL-USDT-PERP,2023-02-14 08:00:00+00:00,2023-02-14 16:00:00+00:00,LONG,-1.827,8,-0.00654,0.04,-0.04654,REVERT
SOL-USDT-PERP,2023-02-19 16:00:00+00:00,2023-02-20 16:00:00+00:00,SHORT,1.327,24,0.0717,0.04,0.0317,TIMEOUT
SOL-USDT-PERP,2023-02-20 16:00:00+00:00,2023-02-21 00:00:00+00:00,SHORT,1.422,8,0.01,0.04,-0.03,REVERT
SOL-USDT-PERP,2023-03-10 16:00:00+00:00,2023-03-11 16:00:00+00:00,LONG,-1.724,24,0.07888,0.04,0.03888,TIMEOUT
SOL-USDT-PERP,2023-03-11 16:00:00+00:00,2023-03-12 08:00:00+00:00,LONG,-3.619,16,0.00904,0.04,-0.03096,REVERT
SOL-USDT-PERP,2023-03-12 16:00:00+00:00,2023-03-13 00:00:00+00:00,LONG,-1.279,8,-0.00774,0.04,-0.04774,REVERT
SOL-USDT-PERP,2023-03-15 00:00:00+00:00,2023-03-15 16:00:00+00:00,SHORT,1.454,16,0.02422,0.04,-0.01578,REVERT
SOL-USDT-PERP,2023-03-16 16:00:00+00:00,2023-03-17 00:00:00+00:00,LONG,-1.928,8,-0.01,0.04,-0.05,REVERT
SOL-USDT-PERP,2023-03-28 00:00:00+00:00,2023-03-29 00:00:00+00:00,LONG,-2.383,24,0.00159,0.04,-0.03841,REVERT
SOL-USDT-PERP,2023-04-14 08:00:00+00:00,2023-04-14 16:00:00+00:00,SHORT,1.493,8,0.01,0.04,-0.03,REVERT
SOL-USDT-PERP,2023-04-15 08:00:00+00:00,2023-04-16 00:00:00+00:00,SHORT,1.379,16,0.0366,0.04,-0.0034,REVERT
SOL-USDT-PERP,2023-04-16 08:00:00+00:00,2023-04-16 16:00:00+00:00,SHORT,5.812,8,0.01,0.04,-0.03,REVERT
SOL-USDT-PERP,2023-04-17 00:00:00+00:00,2023-04-18 00:00:00+00:00,SHORT,6.651,24,0.08217,0.04,0.04217,REVERT
SOL-USDT-PERP,2023-04-18 08:00:00+00:00,2023-04-19 08:00:00+00:00,SHORT,1.2,24,0.0539,0.04,0.0139,REVERT
SOL-USDT-PERP,2023-06-10 08:00:00+00:00,2023-06-11 08:00:00+00:00,LONG,-5.173,24,0.11218,0.04,0.07218,TIMEOUT
SOL-USDT-PERP,2023-06-11 08:00:00+00:00,2023-06-12 08:00:00+00:00,LONG,-4.522,24,0.01045,0.04,-0.02955,TIMEOUT
SOL-USDT-PERP,2023-06-15 08:00:00+00:00,2023-06-15 16:00:00+00:00,LONG,-1.887,8,-0.01,0.04,-0.05,REVERT
SOL-USDT-PERP,2023-06-17 00:00:00+00:00,2023-06-17 16:00:00+00:00,LONG,-1.94,16,-0.00334,0.04,-0.04334,REVERT
SOL-USDT-PERP,2023-07-07 16:00:00+00:00,2023-07-08 17:00:00+00:00,LONG,-3.967,24,0.04652,0.04,0.00652,TIMEOUT
SOL-USDT-PERP,2023-07-09 00:00:00+00:00,2023-07-09 16:00:00+00:00,LONG,-1.397,16,0.00272,0.04,-0.03728,REVERT
SOL-USDT-PERP,2023-07-11 00:00:00+00:00,2023-07-11 16:00:00+00:00,LONG,-1.685,16,-0.00411,0.04,-0.04411,REVERT
SOL-USDT-PERP,2023-07-14 08:00:00+00:00,2023-07-15 08:00:00+00:00,SHORT,2.988,24,0.06905,0.04,0.02905,REVERT
SOL-USDT-PERP,2023-08-23 08:00:00+00:00,2023-08-24 08:00:00+00:00,LONG,-4.689,24,0.02124,0.04,-0.01876,TIMEOUT
SOL-USDT-PERP,2023-08-24 08:00:00+00:00,2023-08-25 08:00:00+00:00,LONG,-3.864,24,-0.00542,0.04,-0.04542,TIMEOUT
SOL-USDT-PERP,2023-08-27 00:00:00+00:00,2023-08-27 16:00:00+00:00,LONG,-3.187,15,-0.00112,0.04,-0.04112,REVERT
SOL-USDT-PERP,2023-09-08 00:00:00+00:00,2023-09-09 00:00:00+00:00,LONG,-3.034,24,0.0352,0.04,-0.0048,TIMEOUT
SOL-USDT-PERP,2023-09-09 08:00:00+00:00,2023-09-10 08:00:00+00:00,LONG,-2.321,24,0.04608,0.04,0.00608,TIMEOUT
SOL-USDT-PERP,2023-09-10 08:00:00+00:00,2023-09-11 08:00:00+00:00,LONG,-3.595,24,0.12534,0.04,0.08534,TIMEOUT
SOL-USDT-PERP,2023-09-11 08:00:00+00:00,2023-09-12 00:00:00+00:00,LONG,-3.409,16,0.0063,0.04,-0.0337,REVERT
SOL-USDT-PERP,2023-09-14 16:00:00+00:00,2023-09-15 08:00:00+00:00,LONG,-1.531,16,0.01865,0.04,-0.02135,REVERT
SOL-USDT-PERP,2023-09-17 00:00:00+00:00,2023-09-17 16:00:00+00:00,LONG,-1.222,16,0.02643,0.04,-0.01357,REVERT
SOL-USDT-PERP,2023-09-18 00:00:00+00:00,2023-09-18 08:00:00+00:00,LONG,-2.757,8,0.00743,0.04,-0.03257,REVERT
SOL-USDT-PERP,2023-09-20 08:00:00+00:00,2023-09-20 16:00:00+00:00,LONG,-1.249,8,0.00644,0.04,-0.03356,REVERT
SOL-USDT-PERP,2023-09-28 00:00:00+00:00,2023-09-28 08:00:00+00:00,LONG,-1.92,8,-0.0024,0.04,-0.0424,REVERT
SOL-USDT-PERP,2023-09-30 00:00:00+00:00,2023-10-01 00:00:00+00:00,LONG,-1.206,24,0.08094,0.04,0.04094,TIMEOUT
SOL-USDT-PERP,2023-10-01 00:00:00+00:00,2023-10-01 16:00:00+00:00,LONG,-1.989,16,0.0292,0.04,-0.0108,REVERT
SOL-USDT-PERP,2023-10-02 00:00:00+00:00,2023-10-02 08:00:00+00:00,SHORT,1.263,8,-0.00137,0.04,-0.04137,REVERT
SOL-USDT-PERP,2023-10-04 00:00:00+00:00,2023-10-04 16:00:00+00:00,LONG,-1.332,16,0.02432,0.04,-0.01568,REVERT
SOL-USDT-PERP,2023-10-06 00:00:00+00:00,2023-10-06 08:00:00+00:00,LONG,-1.812,8,0.00366,0.04,-0.03634,REVERT
SOL-USDT-PERP,2023-10-06 16:00:00+00:00,2023-10-07 16:00:00+00:00,SHORT,1.523,24,-0.01478,0.04,-0.05478,REVERT
SOL-USDT-PERP,2023-10-14 00:00:00+00:00,2023-10-14 16:00:00+00:00,LONG,-1.673,16,0.02876,0.04,-0.01124,REVERT
SOL-USDT-PERP,2023-10-17 00:00:00+00:00,2023-10-17 08:00:00+00:00,SHORT,1.62,8,-0.01254,0.04,-0.05254,REVERT
SOL-USDT-PERP,2023-10-19 00:00:00+00:00,2023-10-19 16:00:00+00:00,SHORT,1.521,16,-0.00303,0.04,-0.04303,REVERT
SOL-USDT-PERP,2023-10-20 00:00:00+00:00,2023-10-20 08:00:00+00:00,SHORT,1.507,8,-0.04786,0.04,-0.08786,REVERT
SOL-USDT-PERP,2023-10-20 08:00:00+00:00,2023-10-20 16:00:00+00:00,LONG,-3.916,8,0.00971,0.04,-0.03029,REVERT
SOL-USDT-PERP,2023-10-22 16:00:00+00:00,2023-10-23 08:00:00+00:00,SHORT,1.38,16,0.00012,0.04,-0.03988,REVERT
SOL-USDT-PERP,2023-10-23 16:00:00+00:00,2023-10-24 16:00:00+00:00,SHORT,1.368,24,0.02107,0.04,-0.01893,TIMEOUT
SOL-USDT-PERP,2023-10-24 16:00:00+00:00,2023-10-25 17:00:00+00:00,SHORT,1.327,24,0.03,0.04,-0.01,TIMEOUT
SOL-USDT-PERP,2023-10-25 17:00:00+00:00,2023-10-26 17:00:00+00:00,SHORT,1.255,24,0.03,0.04,-0.01,TIMEOUT
SOL-USDT-PERP,2023-10-31 00:00:00+00:00,2023-11-01 00:00:00+00:00,SHORT,2.104,24,0.03,0.04,-0.01,TIMEOUT
SOL-USDT-PERP,2023-11-01 16:00:00+00:00,2023-11-02 00:00:00+00:00,LONG,-2.207,8,-0.01,0.04,-0.05,REVERT
